
==
PG
==
NL: Newton 0 ; 1.29530839 1
|  LS: AG 5 ; 8.94220134e-09 0.4096
|  LS: AG 6 ; 8.77811007e-09 0.32768
|  LS: AG 7 ; 8.65125424e-09 0.262144
|  LS: AG 8 ; 8.55272504e-09 0.2097152
NL: Newton 111 ; 8.55272504e-09 6.60284849e-09
NL: Newton 112 ; 6.4602678e-09 4.98743608e-09
|  LS: AG 1 ; 7.99686862e-09 1
|  LS: AG 2 ; 5.15007928e-09 0.8
NL: Newton 113 ; 5.15007928e-09 3.97594837e-09
NL: Newton Converged
